0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59
0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.6206758896352329,0.15448013848978803,0.04918032786885246,0.7272727272727273,0.8681592039800995,0.7464112624048004,0.2950590118023605,0.2565418882829507,0.611764705882353,1.0,0.6297322114009604,0.8591549295774649,0.5044483985765124
1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.30297718581984245,0.6457967777718316,0.29508196721311475,0.09090909090909091,0.7029850746268657,0.05023655665820448,0.8315663132626526,0.05830752485468705,0.3176470588235294,0.0,0.05357110003896993,0.056338028169014086,0.5233540925266903
0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.08058429782000376,0.7281883679539671,0.4918032786885246,0.0,0.008457711442786064,0.003952227094391876,0.3264652930586117,0.013734599070894771,0.0,0.0,0.006741127652421738,0.02816901408450704,0.6454626334519572
0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.16033075282850362,0.5854862718605034,0.3770491803278688,0.0,0.020895522388059695,0.05917378259866144,0.7955591118223646,0.30122702484346603,0.0,0.0,0.13246345106264126,0.36619718309859156,0.6581405693950176
0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.009988944642308706,0.7990992900904601,0.24590163934426235,0.0,0.3139303482587064,0.1979459958458343,0.09781956391278256,0.04664040934491349,0.3176470588235294,0.4666666666666667,0.16299295698088467,0.46478873239436624,0.1574733096085409
0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.5838553505475423,0.3235774233313826,0.5737704918032788,0.0,0.010447761194029848,0.16490883914147245,0.35487097419483893,0.3433818083888777,0.0,0.0,0.2216569074606496,0.9577464788732395,0.6728202846975088
0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.44788561367228485,0.44900351398347027,0.5737704918032788,0.0,0.37064676616915426,0.08640087699053774,0.3696739347869574,0.07257793038443414,0.24705882352941178,0.0,0.08403370480199766,0.18309859154929578,0.33741103202846967
1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.11174448101213885,0.6585683433231395,0.34426229508196726,0.0,0.6343283582089552,0.6901742441726287,0.7645529105821164,0.7612435198276443,0.27058823529411763,0.0,0.7268869052696368,0.9859154929577465,0.837855871886121
0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.14793033902069253,0.5798632651763072,0.0,0.0,0.6572139303482587,0.17529425340410804,0.04520904180836167,0.011411835992728742,0.8588235294117647,0.0,0.13022142609847517,0.23943661971830985,0.5802935943060498
0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.504858818542766,0.24646823441448262,0.3770491803278688,0.09090909090909091,0.7393034825870646,0.17266328179090698,0.3542708541708342,0.08445824636998138,0.15294117647058825,0.0,0.15009023293309717,0.22535211267605634,0.838967971530249
0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.2552278000093344,0.4502392102623638,0.4918032786885246,0.0,0.06567164179104479,0.054765751211631665,0.4594918983796759,0.1417614847729976,0.0,0.0,0.07994855301163913,0.295774647887324,0.3405249110320284
1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.47734098182505136,0.5840780470162095,0.08196721311475408,0.9090909090909092,0.3144278606965174,0.0690456958227556,0.0,0.0,0.9647058823529412,0.0,0.049820454024689875,0.15492957746478872,0.19350533807829173
0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.5349251602569725,0.24123490090637922,0.5409836065573771,0.6363636363636364,0.49900497512437814,0.5581063927994462,0.31926385277055414,0.32235911936982437,0.3058823529411765,0.0,0.5003428684204805,1.0,0.7786921708185052
1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.22452900976250056,0.6692593766159103,0.7540983606557378,0.0,0.8940298507462686,0.8949053773367183,0.5375075015003001,0.5427186426984448,0.23529411764705882,0.0,0.8101136148868451,1.0,0.5495996441281138
1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.16329493672272166,0.5747781242088941,0.7049180327868853,0.09090909090909091,0.6791044776119403,0.0650473113316409,0.45229045809161833,0.04439899907987163,0.12941176470588234,0.13333333333333333,0.061830883914788005,0.08450704225352114,0.41903914590747326
0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.22930166264117258,0.6342913779937636,0.03278688524590162,0.0,0.014925373134328346,0.0001096238172167089,0.5867173434686938,0.008227855203213718,0.0,0.0,0.00231477997046314,0.0,0.6334519572953735
1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.14793033902069253,0.5798632651763072,0.7213114754098361,0.09090909090909091,0.8746268656716417,0.719755365797369,0.704740948189638,0.583094885432797,0.22352941176470587,0.0,0.6952175709194058,0.8169014084507042,0.6879448398576512
1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.5731041507398396,0.17191531736105325,0.5409836065573771,0.0,0.6208955223880598,0.6129009923840295,0.40608121624324867,0.38723939047106093,0.15294117647058825,0.6000000000000001,0.5669203892978222,0.943661971830986,0.8698843416370107
0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.7472388449484755,0.31736906600414727,0.6721311475409837,0.5454545454545454,0.06368159203980098,0.184819986152781,0.2882576515303061,0.27084034650687855,0.0,0.0,0.21446168821720132,0.9295774647887325,0.5429270462633451
0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.7348267368494237,0.34228579178789786,0.2622950819672132,0.0,0.019900497512437804,0.0020770828525271167,0.31666333266653335,0.008881482977625171,0.0,0.0,0.003935460455563416,0.014084507042253521,0.8302935943060498
1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.146816404624178,0.5877791013101792,0.4426229508196722,0.0,0.3716417910447761,0.23051580890837758,0.25125025005001,0.12331964361857314,0.6588235294117647,0.0,0.203601121932373,0.47887323943661975,0.8810053380782917
0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.15225084807531708,0.5867286951706152,0.2622950819672132,0.09090909090909091,0.5582089552238805,0.09409185321947844,0.1828365673134627,0.02820417872932517,0.22352941176470587,0.0,0.07637937638088166,0.14084507042253522,0.6832740213523131
0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.02679470427210573,0.7162684643404535,0.459016393442623,0.18181818181818182,0.9388059701492536,0.9355931225478883,0.34606921384276856,0.3494243587154111,0.16470588235294117,0.0,0.7819783340608834,1.0,0.9971085409252668
1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.1832169060328619,0.502542372629847,0.39344262295081966,0.09090909090909091,0.6268656716417911,0.5331929379183014,0.592118423684737,0.4899122511726027,0.1411764705882353,0.0,0.5322363216406839,0.8169014084507042,0.6018683274021351
0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.012246261786915458,0.7128810084136372,0.9508196721311476,0.0,0.2646766169154229,0.2838968382183245,0.0,0.0,0.3529411764705882,0.0,0.2055245301448243,0.7605633802816901,0.8509786476868327
0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.15295027300322905,0.6085409949734242,0.03278688524590162,0.8181818181818182,0.4039800995024876,0.05156935148857605,0.0,0.0,0.5529411764705883,0.0,0.03715522907791811,0.08450704225352114,0.29559608540925264
1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.553308373463357,0.17969146867018715,0.4098360655737705,0.0,0.8825870646766169,0.665439649203785,0.596119223844769,0.44306425189075166,0.047058823529411764,0.0,0.6141107916580949,0.7323943661971831,0.7889234875444838
0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.6043387521489589,0.2684715621185436,0.18032786885245905,0.9090909090909092,0.7189054726368159,0.4961400876990538,0.23484696939387878,0.1547891559505375,0.5647058823529412,0.0,0.4054820479112623,0.647887323943662,0.31361209964412806
0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.12311569087905871,0.7977581377045055,0.7213114754098361,0.8181818181818182,0.6686567164179105,0.2874624971151627,0.4344868973794759,0.18279135528176127,0.22352941176470587,0.8,0.27070047182039714,0.4084507042253521,0.31272241992882555
0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.3982289952722109,0.522644720452778,0.2622950819672132,0.0,0.29402985074626864,0.008498730671590123,0.27465493098619725,0.007703269822033709,0.12941176470588234,0.0,0.008238041000372974,0.014084507042253521,0.47397686832740205
1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.11711354274406949,0.7180939629742227,1.0,0.0,0.8124378109452737,0.6563004846526657,0.34666933386677334,0.27224578648533404,0.18823529411764706,0.0,0.5565657629993126,0.7746478873239437,0.8534252669039145
1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.1697768697337816,0.6233277020827384,0.14754098360655737,0.0,0.013930348258706454,9.808446803600233e-05,0.8485697139427887,0.011899952871473779,0.0,0.0,0.0034010874782780314,0.0,0.7675711743772241
1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.15746990394415494,0.5535524610992102,0.0,0.0,0.22786069651741292,0.19410339256865916,0.0,0.0,0.8588235294117647,0.0,0.14045061273095535,0.5352112676056339,0.32072953736654797
1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.7971101067486797,0.35200734116959964,0.6065573770491803,0.8181818181818182,0.6472636815920397,0.6780175398107546,0.26825365073014606,0.2670925065643305,0.21176470588235294,0.0,0.5676370679230703,0.9859154929577465,0.5028914590747331
0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.12464466630286841,0.6149365220516536,0.1639344262295082,0.0,0.8796019900497513,0.19078006000461575,0.7757551510302061,0.18494019165600667,0.6941176470588235,0.0,0.1931737406275663,0.22535211267605634,0.1670373665480427
1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0033731651524151474,0.7582309926001667,0.09836065573770492,0.0,0.96318407960199,0.5626932840987768,0.4970994198839768,0.2997570636683947,0.3058823529411765,0.0,0.49602941643794835,0.5915492957746479,0.46975088967971523
0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.19870705789811716,0.7040499992531011,0.459016393442623,0.0,0.3079601990049751,0.19418993768751444,0.0,0.0,0.3058823529411765,0.0,0.14051333256397008,0.47887323943661975,0.17326512455516008
0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.5120009474502139,0.24148291071913874,0.42622950819672134,0.8181818181818182,0.008955223880596996,0.05734479575351951,0.8769753950790159,0.31975582934985086,0.0,0.0,0.1366614985524263,0.35211267605633806,0.5213523131672597
1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.673221529530371,0.10503319443662562,0.3606557377049181,0.36363636363636365,0.019900497512437804,0.05482921763212555,0.48889777955591124,0.17825803990215225,0.0,0.0,0.09265726370930111,0.35211267605633806,0.7017348754448397
0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.15548368173284777,0.6377277038238525,0.29508196721311475,0.0,0.4263681592039801,0.385310408492961,0.09641928385677137,0.07166341255414171,0.2823529411764706,0.0,0.30038284186072184,0.7323943661971831,0.8756672597864769
0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.5019789398572168,0.2290054549298315,0.8196721311475411,0.8181818181818182,0.061194029850746234,0.17653473344103396,0.7419483896779356,0.6659036333849504,0.0,0.0,0.32622759438498605,0.8873239436619719,0.6158807829181495
1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.1229184826040508,0.6283105526048409,0.1311475409836066,0.9090909090909092,0.16268656716417912,0.0916974382644819,0.0,0.0,0.49411764705882355,0.0,0.0662363249857417,0.3098591549295775,0.5431494661921707
0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.1526587662161285,0.5759667312692489,0.18032786885245905,0.0,0.8736318407960199,0.8034329563812601,0.4702940588117624,0.43528243452501186,0.611764705882353,0.0,0.7117956771818558,0.9154929577464789,0.8004893238434162
1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.5357071894057377,0.2225708517143694,0.5737704918032788,0.2727272727272727,0.007462686567164173,0.10384260327717518,0.26265253050610127,0.18048261855068562,0.0,0.0,0.1288407535077112,0.676056338028169,0.4588523131672597
1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.16577869787043786,0.5630131401672926,0.42622950819672134,0.9090909090909092,0.7308457711442786,0.739199169166859,0.3130626125225045,0.2985367714715322,0.058823529411764705,0.0,0.624480470716528,0.943661971830986,0.46930604982206403
0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.17618204566960927,0.5919511467164522,0.9836065573770493,0.09090909090909091,0.8283582089552238,0.3345084237249019,0.9605921184236849,0.4041271123678719,0.2823529411764706,0.0,0.3626753437464981,0.4084507042253521,0.6283362989323843
1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.47002513953681424,0.23233068581786398,0.39344262295081966,0.09090909090909091,0.917910447761194,0.671209323794138,0.133626725345069,0.09931775847752418,0.29411764705882354,0.0,0.5158196144151919,0.7323943661971831,0.4741992882562277
